SUBSTÂNCIA,PF 0%,PMC 0%,Est. Med. Margem Lucro %
SUCCINATO DE SOLIFENACINA,82.713,110.957,34.14699019501166
SUCCINATO DE SOLIFENACINA;CLORIDRATO DE TANSULOSINA,87.05,116.775,34.14704192992535
SUCCINATO DE SUMATRIPTANA,32.667142857142856,45.15857142857143,38.23850964271658
SUCCINATO DE SUMATRIPTANA;NAPROXENO SÓDICO,28.405,39.269999999999996,38.25030804435836
SUCCINATO DE TAFENOQUINA,9.35,12.54,34.11764705882352
SUCCINATO SÓDICO DE CLORANFENICOL,407.88,563.87,38.24409139943121
SUCCINATO SÓDICO DE HIDROCORTISONA,354.204,489.668,38.24462738986571
SUCCINATO SÓDICO DE METILPREDNISOLONA,152.7275,211.13625,38.2437674943936
SUCRALFATO,47.5,63.72,34.14736842105264
SULBACTAM PIVOXILA;AMOXICILINA TRI-HIDRATADA,78.09333333333333,107.95666666666666,38.24056684309374
SULBACTAM SÓDICO;AMPICILINA SÓDICA,1483.5100000000002,2050.865,38.24409677049696
SULBACTAM;AMOXICILINA,70.49666666666667,97.45666666666666,38.24294292874366
SULBACTAM;SULBACTAM SÓDICO;AMOXICILINA TRI-HIDRATADA,77.35666666666667,106.94333333333333,38.247080622226036
SULBUTIAMINA,56.785000000000004,76.17500000000001,34.14634146341464
SULFACETAMIDA SÓDICA;TROLAMINA,13.46,18.06,34.175334323922726
SULFADIAZINA,27.345,37.805,38.25196562442861
SULFADIAZINA DE PRATA,24.045714285714286,33.24142857142857,38.2426330798479
SULFAMETOXAZOL,11.41375,15.77875,38.24334684043369
SULFASSALAZINA,48.505,67.055,38.24348005360272
SULFATO DE ATAZANAVIR,1242.01,1717.01,38.24445857923848
SULFATO DE ATROPINA,25.563333333333333,35.166666666666664,37.56682748728648
SULFATO DE CONDROITINA;SULFATO DE GLICOSAMINA,109.01583333333333,150.70833333333334,38.244444614314446
SULFATO DE EFEDRINA;TEOFILINA,4.76,6.58,38.23529411764706
SULFATO DE GENTAMICINA,198.24,274.05333333333334,38.243206887274674
SULFATO DE GENTAMICINA;DESONIDA,19.31,25.9,34.12739513205594
SULFATO DE GENTAMICINA;DIPROPIONATO DE BETAMETASONA,17.42705882352941,23.37764705882353,34.145682846148674
SULFATO DE GENTAMICINA;FOSFATO DISSÓDICO DE BETAMETASONA,15.29,21.14,38.260300850228916
SULFATO DE GENTAMICINA;TOLNAFTATO;VALERATO DE BETAMETASONA,26.62,35.71,34.14725770097671
SULFATO DE GLICOSAMINA,128.38875,177.49,38.24419974491538
SULFATO DE HIDROXICLOROQUINA,47.372,65.49,38.246221396605584
SULFATO DE HIDROXICLOROQUINA;TIROTRICINA,20.86,27.985,34.15627996164909
SULFATO DE ISAVUCONAZÔNIO,3290.09,4413.54,34.14648231507344
SULFATO DE LAROTRECTINIBE,33478.255,44909.884999999995,34.146433259439604
SULFATO DE MAGNÉSIO,75.51333333333334,103.51333333333334,37.07954445131103
SULFATO DE MORFINA,114.872,158.804,38.244306706595175
SULFATO DE MORFINA PENTAIDRATADO,27.2,37.6,38.23529411764708
SULFATO DE NEOMICINA,11.129999999999999,14.931999999999999,34.15992812219226
SULFATO DE NEOMICINA;ACETATO DE CLOSTEBOL,23.9525,32.1325,34.150923703162505
SULFATO DE NEOMICINA;BACITRACINA ZÍNCICA,34.04333333333334,45.72238095238096,34.306416192247994
SULFATO DE NEOMICINA;CETOCONAZOL;DIPROPIONATO DE BETAMETASONA,35.64545454545454,47.81795454545455,34.14881407804133
SULFATO DE NEOMICINA;FLUOCINOLONA ACETONIDA,6.38,8.82,38.24451410658307
SULFATO DE NEOMICINA;SULFATO DE POLIMIXINA B;HIDROCORTISONA,8.6,11.89,38.255813953488385
SULFATO DE SALBUTAMOL,11.50875,15.91,38.242641468447935
SULFATO DE SALBUTAMOL;DIPROPIONATO DE BECLOMETASONA,37.43,51.745000000000005,38.244723483836516
SULFATO DE SALBUTAMOL;GUAIFENESINA,12.25,16.43,34.12244897959182
SULFATO DE TERBUTALINA,216.74,299.63,38.24397896096705
SULFATO DE TERBUTALINA;GUAIFENESINA,15.22,21.04,38.23915900131405
SULFATO DE TRIMETOPRIMA;SULFAMETOXAZOL,12.3,17.0,38.21138211382114
SULFATO DE ZINCO,18.28,24.52,34.135667396061265
SULFATO DE ZINCO HEPTAIDRATADO,126.60333333333334,174.67999999999998,37.97425028303623
SULFATO DE ZINCO MONOIDRATADO,66.29,88.93,34.152964248001204
SULFATO DE ZINCO;NITRATO DE NAFAZOLINA,8.88,11.91,34.1216216216216
SULFATO FERROSO,8.251428571428573,11.069999999999999,34.15858725761769
SULFATO FERROSO HEPTAIDRATADO,177.03199999999998,237.484,34.14749875728684
SULFATO POLICRISTALINO DE GLICOSAMINA;CONDROITINA SULFATO DE SÓDIO,121.63999999999999,168.15666666666667,38.24125835799628
SULFETO DE SELÊNIO,58.09,77.93,34.153899122052
SULPIRIDA,13.685,18.919999999999998,38.253562294483004
SUMATRIPTANA,29.82,41.22,38.229376257545255
TACROLIMO,558.163,771.6279999999999,38.244204649896155
TACROLIMO MONOIDRATADO,909.5083333333333,1257.3425,38.24419787247688
TADALAFILA,115.78844827586207,160.07120689655173,38.24453931292653
TAFAMIDIS MEGLUMINA,50279.96,67448.78,34.146447212766276
TAFLUPROSTA,77.76,104.31,34.14351851851851
TALIDOMIDA,229.9,317.82,38.24271422357546
TARTARATO DE BISMUTO E SÓDIO;CLORIDRATO DE PROCAÍNA;SULFATO DE NEOMICINA,19.14,25.68,34.169278996865195
TARTARATO DE BISMUTO E SÓDIO;CLORIDRATO DE PROCAÍNA;SULFATO DE NEOMICINA;MENTOL,18.6,24.95,34.13978494623655
TARTARATO DE BRIMONIDINA,45.402307692307694,62.76538461538462,38.242718940074205
TARTARATO DE BRIMONIDINA;BRINZOLAMIDA,64.175,86.085,34.14102064666926
TARTARATO DE METOPROLOL,20.428,28.24,38.241629136479325
TARTARATO DE TOLTERODINA,294.13,394.56,34.14476591983138
TARTARATO DE VARENICLINA,685.0233333333332,947.0066666666667,38.244439362162865
TAZOBACTAM SÓDICO;PIPERACILINA SÓDICA,118.345,163.605,38.24411677721915
TEDUGLUTIDA,83605.91,112154.35,34.14643773388748
TEICOPLANINA,1616.79,2235.116,38.24405148473209
TELMISARTANA,77.063,106.53399999999999,38.24273646237493
TEMOZOLOMIDA,2553.701176470588,3530.3429411764705,38.24416786523459
TENOXICAM,100.91071428571429,139.50285714285715,38.243850645903386
TEOFILINA,15.93,22.020000000000003,38.229755178907745
TERCONAZOL,31.27,41.95,34.15414134953632
TERIFLUNOMIDA,4045.843333333333,5427.3533333333335,34.14640375760145
TERIPARATIDA,2370.6,3277.22,38.2443263308867
TERPINA MONOIDRATADA;MENTOL;EUCALIPTOL,21.97,29.475,34.16021847974513
TESTOSTERONA,167.45,224.63,34.147506718423415
TIABENDAZOL,14.44090909090909,19.421818181818182,34.491658797607826
TIABENDAZOL;NEOMICINA,23.8,31.93,34.15966386554621
TIABENDAZOL;SULFATO DE NEOMICINA,30.5,40.91,34.131147540983584
TIANEPTINA,73.3,101.33,38.24010914051843
TIANEPTINA SÓDICA,140.86,194.73,38.243646173505596
TIBOLONA,67.91785714285714,93.89285714285714,38.24472840090445
TICAGRELOR,160.38,221.715,38.243546576879915
TIGECICLINA,1777.34,2457.07,38.244230141672396
TIMOESTIMULINA,35.78,48.0,34.153158188932366
TIMOL;CÂNFORA (2-BORNANONA);MENTOL;SALICILATO DE METILA,3.62,4.855,34.11602209944753
TIMOMODULINA,87.50333333333333,120.96999999999998,38.24616205096947
TINIDAZOL,12.653333333333334,16.976666666666667,34.16754478398314
TINIDAZOL;MICONAZOL,25.05,33.6,34.1317365269461
TINIDAZOL;TIOCONAZOL,38.832857142857144,52.09357142857143,34.148180848324316
TINIDAZOL;TIOCONAZOL;SECNIDAZOL,62.58,83.95,34.14829018855865
TIOCOLCHICOSÍDEO,16.883333333333333,22.646666666666665,34.13622902270483
TIOCONAZOL,147.51,197.88,34.14683750254221
TIOGUANINA,203.0,280.64,38.2463054187192
TIPRANAVIR,1172.69,1621.18,38.24454885775439
TIROTRICINA;CLORIDRATO DE LIDOCAINA;QUINOSOL,24.82,33.3,34.165995165189344
TIROTRICINA;SULFATO DE HIDROXIQUINOLINA,17.62,23.64,34.16572077185016
TOBRAMICINA,1242.4892857142856,1717.6692857142857,38.24419296515924
TOCILIZUMABE,3990.0,5515.94,38.244110275689216
TOPIRAMATO,140.20619047619047,193.82714285714286,38.24435440320888
TOSILATO DE SORAFENIBE,6360.35,8792.81,38.244121785750764
TOXINA BOTULÍNICA A,1491.3733333333334,2061.7366666666667,38.24416868568568
TRANILCIPROMINA,23.79,32.89,38.25136612021858
TRAVOPROSTA,80.355,111.08875,38.24746437682782
TRAVOPROSTA;MALEATO ÁCIDO DE TIMOLOL,138.70499999999998,191.75,38.2430337767204
TRETINOÍNA,189.3814285714286,261.8085714285714,38.244057721755766
TRETINOÍNA;FLUOCINOLONA ACETONIDA;HIDROQUINONA,96.103,128.919,34.14669677325372
TRETINOÍNA;FOSFATO DE CLINDAMICINA,56.59,75.91,34.14030747481887
TRETINOÍNA;HIDROQUINONA;FLUCLOROLONA ACETONIDA,71.74,96.24,34.15110119877336
TRIANCINOLONA ACETONIDA,12.868571428571428,17.790714285714284,38.24933392539964
TRIANCINOLONA ACETONIDA;SULFATO DE NEOMICINA;NISTATINA;GRAMICIDINA,18.325,24.58125,34.14051841746249
TRIBULUS TERRESTRIS L.,84.78999999999999,113.74,34.14317726146952
TRICLOSANA;ALANTOÍNA;ÓXIDO DE ZINCO,8.629999999999999,11.58,34.18308227114717
TRICLOSANA;MENTOL;BENZOCAÍNA,19.87,26.65,34.121791645697016
TRIFENATATO DE VILANTEROL,152.595,204.70499999999998,34.14921851961073
TRIFLURIDINA;TIPIRACILA,6791.702499999999,9110.8275,34.1464456077103
TRIFOLIUM PRATENSE L.,72.27,96.94666666666667,34.14510400811772
TRIFOSFATO DISSÓDICO DE URIDINA;FOSFATO DISSÓDICO DE CITIDINA;ACETATO DE HIDROXOCOBALAMINA,30.5,40.91,34.131147540983584
TRIMEGESTONA;ESTRADIOL,52.46,72.52,38.23865802516202
TRIMETOPRIMA;SULFAMETOXAZOL,28.12952380952381,38.888571428571424,38.2482394366197
TRIMETOPRIMA;SULFAMETOXAZOL;CLORIDRATO DE FENAZOPIRIDINA,23.3,31.26,34.16309012875536
TRIPTORRELINA,2175.883333333333,3008.03,38.2440847778297
TROMETAMOL CETOROLACO,33.85,46.7975,38.24963072378138
TROPICAMIDA,10.94,14.675,34.14076782449727
TROXERRUTINA;CUMARINA,38.98,52.29,34.14571575166754
UNCARIA TOMENTOSA (WILLD. EX ROEM. & SCHULT.) DC. .,49.13,65.91,34.15428455119069
UNDECILATO DE TESTOSTERONA,313.11,432.855,38.243748203506755
UPADACITINIBE HEMI-HIDRATADO,3907.75,5242.11,34.14650374256285
URIDINA-5'-TRIFOSFATO TRISSÓDICA;ACETATO DE HIDROXOCOBALAMINA;CITIDINA 5'-MONOFOSFATO DISSÓDICO,274.56,368.31,34.14554195804196
URIDINA;ACETATO DE HIDROXOCOBALAMINA,62.31999999999999,83.6,34.14634146341464
UROFOLITROPINA,201.77499999999998,278.94,38.24309255358693
URÉIA,41.028,55.038,34.14741152383738
USTEQUINUMABE,19586.315,27076.9275,38.244113300536654
VACINA BCG,609.06,841.99,38.24417955538044
VACINA CONTRA SARAMPO,1175.37,1624.88,38.24412738116509
VACINA COVID-19 (RECOMBINANTE),31858.71,42737.33,34.146454768570365
"VACINA INFLUENZA TETRAVALENTE (INATIVADA, SUBUNITÁRIA)",37.36,51.65,38.24946466809423
"VACINA INFLUENZA TRIVALENTE (INATIVADA, SUBUNITÁRIA)",395.62,546.92,38.24376927354531
"VACINA SARAMPO, CAXUMBA, RUBÉOLA (ATENUADA)",26.565,36.725,38.24581215885563
VALERATO DE BETAMETASONA,22.471,30.240500000000004,34.575675314850265
VALERATO DE DIFLUCORTOLONA;NITRATO DE ISOCONAZOL,21.85,29.31,34.14187643020594
VALERATO DE ESTRADIOL,33.52333333333333,46.34333333333333,38.242020483245476
VALERIANA OFFICINALIS L.,162.635,219.55333333333337,34.99759174429451
VALERIANA OFFICINALIS L.;HUMULUS LUPULUS L.,27.93,37.464999999999996,34.13891872538488
VALGANCICLOVIR,9871.05,13646.15,38.24415842286282
VALPROATO DE SÓDIO,25.22,34.864,38.23949246629659
VALSARTANA,73.72518518518518,101.92,38.24312511931196
VALSARTANA;BESILATO DE ANLODIPINO,108.899,150.54500000000002,38.24277541575223
VALSARTANA;HIDROCLOROTIAZIDA,84.99181818181818,117.49590909090908,38.24378817212353
VALSARTANA;HIDROCLOROTIAZIDA;BESILATO DE ANLODIPINO,105.604,145.99,38.24286958827319
VALSARTANA;SACUBITRIL,143.532,192.542,34.145695733355616
VANDETANIBE,12948.515,17900.559999999998,38.24411525182616
VARFARINA SÓDICA,23.865714285714287,32.994285714285716,38.24973063569976
VEDOLIZUMABE,12778.24,17141.55,34.146408269057396
VELPATASVIR;SOFOSBUVIR,27278.41,36593.02,34.146455016989606
VEMURAFENIBE,7341.95,9848.96,34.146378005843125
VENETOCLAX,9921.6125,13309.489999999998,34.146440409762
"VESÍCULAS DE MEMBRANA EXTERNA (OMV) DE NEISSERIA MENINGITIDIS GRUPO B, CEPA NZ98/254;PROTEÍNA DE FUSÃO FHBP RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B;PROTEÍNA DE FUSÃO NHBA RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B;PROTEÍNA NAD A RECOMBINANTE DE NEISSERIA MENINGITIDIS GRUPO B",363.56,487.7,34.145670590824075
VIGABATRINA,228.12,315.36,38.24302998421884
VILDAGLIPTINA,93.86,129.755,38.24312806307266
VILDAGLIPTINA;CLORIDRATO DE METFORMINA,123.5,170.73,38.24291497975707
VIMPOCETINA,31.47,42.215,34.143628852875764
VIRUS DA VARICELA,566.725,783.465,38.24429838104901
VISMODEGIBE,20703.93,27773.58,34.14641568050125
VITAMINA B1;NICOTINAMIDA;VITAMINA B2;VITAMINA B6;PANTOTENATO DE CÁLCIO,16.47,22.09,34.12264723740135
VITAMINA E,26.45,35.48,34.139886578449904
VITEX AGNUS-CASTUS L.,55.81,74.87,34.15158573732307
VORICONAZOL,2720.5588888888888,3761.0099999999998,38.244020938508136
VÍRUS 17D DA FEBRE AMARELA,1276.57,1764.7833333333335,38.24414903478333
VÍRUS DA CAXUMBA;VÍRUS DA RUBEOLA;VÍRUS DO SARAMPO;VÍRUS DA VARICELA -ZOSTER,167.36,231.37,38.246892925430195
VÍRUS DA HEPATITE A INATIVADO,106.02000000000001,146.565,38.242784380305594
VÍRUS DA HEPATITE A INATIVADO;ANTÍGENO DE SUPERFÍCIE DA HEPATITE B,132.61,183.33,38.24749264761329
VÍRUS DA HEPATITE A PURIFICADO INATIVADO,273.0975,377.54249999999996,38.24458297860651
VÍRUS DA VARICELA -ZOSTER,215.47,297.87333333333333,38.243529648365595
VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 4;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 3;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 2;VÍRUS QUIMÉRICO FEBRE AMARELA DENGUE SOROTIPO 1,127.86,171.52,34.14672297825747
ZIDOVUDINA,6642.62,9183.03,38.24409645591651
ZIDOVUDINA;LAMIVUDINA,4065.57,5620.41,38.24408385540035
ZINGIBER OFFICINALE ROSCOE,22.72,30.48,34.1549295774648
ZOLMITRIPTANA,36.28,50.15,38.230429988974635
ZOPICLONA,38.92,53.8,38.232271325796496
ZUCLOPENTIXOL,43.82,60.58,38.24737562756732
ÁCIDO ACETILSALICÍLICO,32.09066666666667,43.04866666666667,34.14700016619576
ÁCIDO ACETILSALICÍLICO;ÁCIDO ASCÓRBICO,121.705,163.26,34.14403681032003
ÁCIDO AMINOCAPRÓICO,23.903333333333336,32.06666666666666,34.15144331334539
ÁCIDO ASCÓRBICO,19.717560975609754,26.468536585365854,34.23839093540488
ÁCIDO ASCÓRBICO;CITRATO DE ZINCO,21.43,28.745,34.1343910405973
ÁCIDO ASCÓRBICO;COLECALCIFEROL,30.76,41.26,34.13524057217163
ÁCIDO AZELAICO,45.644999999999996,61.230000000000004,34.1439369043707
ÁCIDO BENZÓICO;TERPINA MONOIDRATADA;MENTOL;EUCALIPTOL,13.83,18.55,34.12870571221982
ÁCIDO CARGLÚMICO,11352.939999999999,15229.565,34.14644136232554
ÁCIDO CÍTRICO;BICARBONATO DE SÓDIO;CARBONATO DE SÓDIO,18.34857142857143,24.61142857142857,34.1326689504827
ÁCIDO FUSÍDICO,34.31,46.025,34.14456426697754
ÁCIDO FUSÍDICO;VALERATO DE BETAMETASONA,34.199999999999996,45.876666666666665,34.142300194931785
ÁCIDO FÓLICO,22.892272727272726,30.709545454545456,34.14808490359989
ÁCIDO FÓLICO;CIANOCOBALAMINA,19.11,25.64,34.17059131344846
ÁCIDO GAMAMINOBUTÍRICO,25.67,34.44,34.16439423451499
ÁCIDO GLICÓLICO;HIDROQUINONA,56.235,75.44,34.15132924335378
ÁCIDO HIALURÔNICO,38.78,52.019999999999996,34.14130995358431
ÁCIDO MEFENÂMICO,14.455,19.98125,38.230716015219635
ÁCIDO NICOTÍNICO,47.5,65.66499999999999,38.242105263157875
ÁCIDO PARAMINOBENZÓICO;NITRATO DE TIAMINA;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,110.97,148.86,34.144363341443636
ÁCIDO PARAMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA;TIAMINA,110.975,148.865,34.142824960576725
ÁCIDO SALICÍLICO,21.24,28.49,34.133709981167605
ÁCIDO SALICÍLICO;ACIDO LÁCTICO,22.0,29.51,34.136363636363654
ÁCIDO SALICÍLICO;DIPROPIONATO DE BETAMETASONA,20.674285714285713,27.735714285714288,34.15561083471532
ÁCIDO SALICÍLICO;ÓXIDO DE ZINCO;ENXOFRE;ÁCIDO BÓRICO,8.06,10.809999999999999,34.119106699751846
ÁCIDO TRANEXÂMICO,28.36666666666667,38.053333333333335,34.14806110458284
ÁCIDO URSODESOXICÓLICO,93.04857142857144,128.6342857142857,38.2442349617711
ÁCIDO VALPRÓICO,20.2125,27.9425,38.24366110080397
ÁCIDO VALPRÓICO;VALPROATO DE SÓDIO,48.1875,66.61500000000001,38.241245136186784
ÁCIDO ZOLEDRÔNICO,1111.4366666666667,1536.4966666666667,38.24419445102585
ÁCIDO ZOLEDRÔNICO MONOIDRATADO,1988.75,2749.33,38.2441231929604
ÁGUA PARA INJETÁVEIS,162.87333333333333,225.16333333333333,38.244443534853254
ÁGUA PARA INJETÁVEIS QSP,96.72999999999999,133.725,38.24563217202523
ÁGUA PARA INJEÇÃO,333.9075,461.61,38.24487320590282
ÁLCOOL POLIVINÍLICO,11.74,15.75,34.15672913117547
ÓLEO DE EUCALIPTO;LEVOMENTOL;CÂNFORA (2-BORNANONA),17.013333333333332,22.819999999999997,34.13009404388714
ÓLEO DE SOJA,3573.78,4940.54,38.24410008450436
ÓXIDO CÚPRICO;ACETATO DE RACEALFATOCOFEROL;BETACAROTENO;SELÊNIO;ÓXIDO DE ZINCO;ÁCIDO ASCÓRBICO,51.54,69.14,34.14823438106325
ÓXIDO CÚPRICO;NICOTINAMIDA;NITRATO DE TIAMINA;ACETATO DE RACEALFATOCOFEROL;PANTOTENATO DE CÁLCIO;RIBOFLAVINA;CLORIDRATO DE PIRIDOXINA;ÁCIDO FÓLICO;SULFATO DE ZINCO MONOIDRATADO;ÁCIDO ASCÓRBICO;CIANOCOBALAMINA,35.6,47.76,34.15730337078651
ÓXIDO CÚPRICO;SELENATO DE SÓDIO;ACETATO DE RACEALFATOCOFEROL;BETACAROTENO;RIBOFLAVINA;ÓXIDO DE ZINCO;ÁCIDO ASCÓRBICO,75.22,100.9,34.139856421164595
ÓXIDO DE ZINCO;ÁCIDO ASCÓRBICO,20.72,27.8,34.16988416988418
